     <bin>     <x>       <Pt>      <z>        <Q2>     <y>     <Yield>   <Astat>
     2414     0.143     0.667     0.549     1.759     0.605    25678     0.019
     2415     0.144     0.816     0.548     1.759     0.602    12782     0.026
     2416     0.143     0.964     0.549     1.762     0.606     6425     0.037
     2417     0.140     1.109     0.552     1.784     0.623     2098     0.065
     2418     0.135     1.252     0.556     1.825     0.660      451     0.140
     2419     0.130     1.392     0.567     1.861     0.695       46     0.440
     2420     0.205     0.098     0.548     1.758     0.417    26627     0.018
     2421     0.206     0.224     0.549     1.756     0.415    49675     0.013
     2422     0.206     0.365     0.551     1.761     0.416    31378     0.017
     2423     0.205     0.519     0.550     1.760     0.417    15243     0.024
     2424     0.206     0.668     0.549     1.752     0.415     9691     0.030
     2425     0.204     0.814     0.548     1.764     0.422     4579     0.044
     2426     0.196     0.952     0.546     1.816     0.450     1144     0.088
     2427     0.186     1.091     0.543     1.895     0.494       64     0.373
     2428     0.184     1.202     0.553     1.999     0.528        1     2.981
     2429     0.000     0.000     0.000     0.000     0.000        0     0.000
     2430     0.257     0.109     0.547     1.841     0.348     4731     0.043
     2431     0.262     0.231     0.547     1.827     0.339    18385     0.022
     2432     0.264     0.362     0.551     1.829     0.337    13375     0.026
     2433     0.262     0.520     0.551     1.826     0.338     4905     0.043
     2434     0.259     0.657     0.545     1.840     0.345     2570     0.059
     2435     0.249     0.789     0.538     1.890     0.367      321     0.166
     2436     0.000     0.000     0.000     0.000     0.000        0     0.000
     2437     0.000     0.000     0.000     0.000     0.000        0     0.000
     2438     0.000     0.000     0.000     0.000     0.000        0     0.000
     2439     0.000     0.000     0.000     0.000     0.000        0     0.000
     2440     0.303     0.136     0.541     1.963     0.314       31     0.535
     2441     0.303     0.235     0.548     1.962     0.313      374     0.154
     2442     0.304     0.364     0.550     1.961     0.313      368     0.155
     2443     0.304     0.513     0.552     1.962     0.313      116     0.277
     2444     0.304     0.625     0.543     1.970     0.314       22     0.636
     2445     0.000     0.000     0.000     0.000     0.000        0     0.000
     2446     0.000     0.000     0.000     0.000     0.000        0     0.000
     2447     0.000     0.000     0.000     0.000     0.000        0     0.000
     2448     0.000     0.000     0.000     0.000     0.000        0     0.000
     2449     0.000     0.000     0.000     0.000     0.000        0     0.000
     2450     0.000     0.000     0.000     0.000     0.000        0     0.000
     2451     0.000     0.000     0.000     0.000     0.000        0     0.000
     2452     0.000     0.000     0.000     0.000     0.000        0     0.000
     2453     0.000     0.000     0.000     0.000     0.000        0     0.000
     2454     0.000     0.000     0.000     0.000     0.000        0     0.000
     2455     0.000     0.000     0.000     0.000     0.000        0     0.000
     2456     0.000     0.000     0.000     0.000     0.000        0     0.000
     2457     0.000     0.000     0.000     0.000     0.000        0     0.000
     2458     0.000     0.000     0.000     0.000     0.000        0     0.000
     2459     0.000     0.000     0.000     0.000     0.000        0     0.000
     2460     0.000     0.000     0.000     0.000     0.000        0     0.000
     2461     0.000     0.000     0.000     0.000     0.000        0     0.000
     2462     0.000     0.000     0.000     0.000     0.000        0     0.000
     2463     0.000     0.000     0.000     0.000     0.000        0     0.000
     2464     0.000     0.000     0.000     0.000     0.000        0     0.000
     2465     0.000     0.000     0.000     0.000     0.000        0     0.000
     2466     0.000     0.000     0.000     0.000     0.000        0     0.000
     2467     0.000     0.000     0.000     0.000     0.000        0     0.000
     2468     0.000     0.000     0.000     0.000     0.000        0     0.000
     2469     0.000     0.000     0.000     0.000     0.000        0     0.000
     2470     0.000     0.000     0.000     0.000     0.000        0     0.000
     2471     0.000     0.000     0.000     0.000     0.000        0     0.000
     2472     0.000     0.000     0.000     0.000     0.000        0     0.000
     2473     0.000     0.000     0.000     0.000     0.000        0     0.000
     2474     0.000     0.000     0.000     0.000     0.000        0     0.000
     2475     0.000     0.000     0.000     0.000     0.000        0     0.000
     2476     0.000     0.000     0.000     0.000     0.000        0     0.000
     2477     0.000     0.000     0.000     0.000     0.000        0     0.000
     2478     0.000     0.000     0.000     0.000     0.000        0     0.000
     2479     0.000     0.000     0.000     0.000     0.000        0     0.000
     2480     0.000     0.000     0.000     0.000     0.000        0     0.000
     2481     0.000     0.000     0.000     0.000     0.000        0     0.000
     2482     0.000     0.000     0.000     0.000     0.000        0     0.000
     2483     0.000     0.000     0.000     0.000     0.000        0     0.000
     2484     0.000     0.000     0.000     0.000     0.000        0     0.000
     2485     0.000     0.000     0.000     0.000     0.000        0     0.000
     2486     0.000     0.000     0.000     0.000     0.000        0     0.000
     2487     0.000     0.000     0.000     0.000     0.000        0     0.000
     2488     0.000     0.000     0.000     0.000     0.000        0     0.000
     2489     0.000     0.000     0.000     0.000     0.000        0     0.000
     2490     0.000     0.000     0.000     0.000     0.000        0     0.000
     2491     0.000     0.000     0.000     0.000     0.000        0     0.000
     2492     0.000     0.000     0.000     0.000     0.000        0     0.000
     2493     0.000     0.000     0.000     0.000     0.000        0     0.000
     2494     0.000     0.000     0.000     0.000     0.000        0     0.000
     2495     0.000     0.000     0.000     0.000     0.000        0     0.000
     2496     0.000     0.000     0.000     0.000     0.000        0     0.000
     2497     0.000     0.000     0.000     0.000     0.000        0     0.000
     2498     0.000     0.000     0.000     0.000     0.000        0     0.000
     2499     0.000     0.000     0.000     0.000     0.000        0     0.000
     2500     0.118     0.150     0.608     1.527     0.628        2     2.108
     2501     0.115     0.256     0.612     1.574     0.662      380     0.153
     2502     0.113     0.387     0.610     1.625     0.699     2028     0.066
     2503     0.111     0.526     0.609     1.656     0.724     3056     0.054
     2504     0.110     0.671     0.609     1.660     0.732     2634     0.058
     2505     0.109     0.817     0.608     1.677     0.744     1714     0.072
     2506     0.109     0.965     0.607     1.691     0.756      795     0.106
     2507     0.108     1.111     0.608     1.678     0.755      398     0.149
     2508     0.109     1.264     0.608     1.678     0.749      136     0.256
     2509     0.109     1.404     0.608     1.683     0.750       45     0.444
     2510     0.162     0.099     0.628     1.679     0.503     8780     0.032
     2511     0.158     0.232     0.626     1.696     0.525    23124     0.020
     2512     0.153     0.373     0.625     1.717     0.548    26962     0.018
     2513     0.149     0.519     0.623     1.734     0.569    17828     0.022
     2514     0.148     0.667     0.623     1.738     0.576     9578     0.030
     2515     0.148     0.817     0.622     1.738     0.576     4697     0.043
     2516     0.148     0.966     0.622     1.748     0.580     2153     0.064
     2517     0.143     1.110     0.619     1.774     0.605      819     0.104
     2518     0.134     1.252     0.618     1.781     0.644      175     0.225
     2519     0.128     1.409     0.613     1.847     0.700       18     0.703
     2520     0.206     0.096     0.639     1.756     0.414    17634     0.022
     2521     0.207     0.226     0.639     1.752     0.411    33507     0.016
     2522     0.208     0.368     0.640     1.756     0.412    25118     0.019
     2523     0.207     0.518     0.640     1.760     0.414    12138     0.027
     2524     0.206     0.665     0.638     1.763     0.417     6152     0.038
     2525     0.200     0.806     0.632     1.783     0.434     2182     0.064
     2526     0.191     0.948     0.629     1.848     0.470      347     0.160
     2527     0.186     1.069     0.620     1.941     0.507       14     0.797
     2528     0.000     0.000     0.000     0.000     0.000        0     0.000
     2529     0.000     0.000     0.000     0.000     0.000        0     0.000
     2530     0.256     0.110     0.646     1.845     0.350     3215     0.053
     2531     0.262     0.234     0.646     1.829     0.339    12652     0.027
     2532     0.263     0.366     0.648     1.829     0.337    12799     0.026
     2533     0.260     0.506     0.644     1.841     0.344     3859     0.048
     2534     0.252     0.648     0.631     1.874     0.361      736     0.110
     2535     0.245     0.771     0.620     1.940     0.384       21     0.651
     2536     0.000     0.000     0.000     0.000     0.000        0     0.000
     2537     0.000     0.000     0.000     0.000     0.000        0     0.000
     2538     0.000     0.000     0.000     0.000     0.000        0     0.000
     2539     0.000     0.000     0.000     0.000     0.000        0     0.000
     2540     0.305     0.137     0.646     1.980     0.315        7     1.127
     2541     0.304     0.237     0.640     1.962     0.313      246     0.190
     2542     0.304     0.364     0.642     1.963     0.313      270     0.181
     2543     0.304     0.490     0.623     1.968     0.314       51     0.417
     2544     0.000     0.000     0.000     0.000     0.000        0     0.000
     2545     0.000     0.000     0.000     0.000     0.000        0     0.000
     2546     0.000     0.000     0.000     0.000     0.000        0     0.000
     2547     0.000     0.000     0.000     0.000     0.000        0     0.000
     2548     0.000     0.000     0.000     0.000     0.000        0     0.000
     2549     0.000     0.000     0.000     0.000     0.000        0     0.000
     2550     0.000     0.000     0.000     0.000     0.000        0     0.000
     2551     0.000     0.000     0.000     0.000     0.000        0     0.000
     2552     0.000     0.000     0.000     0.000     0.000        0     0.000
     2553     0.000     0.000     0.000     0.000     0.000        0     0.000
     2554     0.000     0.000     0.000     0.000     0.000        0     0.000
     2555     0.000     0.000     0.000     0.000     0.000        0     0.000
     2556     0.000     0.000     0.000     0.000     0.000        0     0.000
     2557     0.000     0.000     0.000     0.000     0.000        0     0.000
     2558     0.000     0.000     0.000     0.000     0.000        0     0.000
     2559     0.000     0.000     0.000     0.000     0.000        0     0.000
     2560     0.000     0.000     0.000     0.000     0.000        0     0.000
     2561     0.000     0.000     0.000     0.000     0.000        0     0.000
     2562     0.000     0.000     0.000     0.000     0.000        0     0.000
     2563     0.000     0.000     0.000     0.000     0.000        0     0.000
     2564     0.000     0.000     0.000     0.000     0.000        0     0.000
     2565     0.000     0.000     0.000     0.000     0.000        0     0.000
     2566     0.000     0.000     0.000     0.000     0.000        0     0.000
     2567     0.000     0.000     0.000     0.000     0.000        0     0.000
     2568     0.000     0.000     0.000     0.000     0.000        0     0.000
     2569     0.000     0.000     0.000     0.000     0.000        0     0.000
     2570     0.000     0.000     0.000     0.000     0.000        0     0.000
     2571     0.000     0.000     0.000     0.000     0.000        0     0.000
     2572     0.000     0.000     0.000     0.000     0.000        0     0.000
     2573     0.000     0.000     0.000     0.000     0.000        0     0.000
     2574     0.000     0.000     0.000     0.000     0.000        0     0.000
     2575     0.000     0.000     0.000     0.000     0.000        0     0.000
     2576     0.000     0.000     0.000     0.000     0.000        0     0.000
     2577     0.000     0.000     0.000     0.000     0.000        0     0.000
     2578     0.000     0.000     0.000     0.000     0.000        0     0.000
     2579     0.000     0.000     0.000     0.000     0.000        0     0.000
     2580     0.000     0.000     0.000     0.000     0.000        0     0.000
     2581     0.000     0.000     0.000     0.000     0.000        0     0.000
     2582     0.000     0.000     0.000     0.000     0.000        0     0.000
     2583     0.000     0.000     0.000     0.000     0.000        0     0.000
     2584     0.000     0.000     0.000     0.000     0.000        0     0.000
     2585     0.000     0.000     0.000     0.000     0.000        0     0.000
     2586     0.000     0.000     0.000     0.000     0.000        0     0.000
     2587     0.000     0.000     0.000     0.000     0.000        0     0.000
     2588     0.000     0.000     0.000     0.000     0.000        0     0.000
     2589     0.000     0.000     0.000     0.000     0.000        0     0.000
     2590     0.000     0.000     0.000     0.000     0.000        0     0.000
     2591     0.000     0.000     0.000     0.000     0.000        0     0.000
     2592     0.000     0.000     0.000     0.000     0.000        0     0.000
     2593     0.000     0.000     0.000     0.000     0.000        0     0.000
     2594     0.000     0.000     0.000     0.000     0.000        0     0.000
     2595     0.000     0.000     0.000     0.000     0.000        0     0.000
     2596     0.000     0.000     0.000     0.000     0.000        0     0.000
     2597     0.000     0.000     0.000     0.000     0.000        0     0.000
     2598     0.000     0.000     0.000     0.000     0.000        0     0.000
     2599     0.000     0.000     0.000     0.000     0.000        0     0.000
     2600     0.000     0.000     0.000     0.000     0.000        0     0.000
     2601     0.000     0.000     0.000     0.000     0.000        0     0.000
     2602     0.000     0.000     0.000     0.000     0.000        0     0.000
     2603     0.000     0.000     0.000     0.000     0.000        0     0.000
     2604     0.000     0.000     0.000     0.000     0.000        0     0.000
     2605     0.000     0.000     0.000     0.000     0.000        0     0.000
     2606     0.000     0.000     0.000     0.000     0.000        0     0.000
     2607     0.000     0.000     0.000     0.000     0.000        0     0.000
     2608     0.000     0.000     0.000     0.000     0.000        0     0.000
     2609     0.000     0.000     0.000     0.000     0.000        0     0.000
     2610     0.000     0.000     0.000     0.000     0.000        0     0.000
     2611     0.000     0.000     0.000     0.000     0.000        0     0.000
     2612     0.000     0.000     0.000     0.000     0.000        0     0.000
     2613     0.000     0.000     0.000     0.000     0.000        0     0.000
     2614     0.000     0.000     0.000     0.000     0.000        0     0.000
     2615     0.000     0.000     0.000     0.000     0.000        0     0.000
     2616     0.000     0.000     0.000     0.000     0.000        0     0.000
     2617     0.000     0.000     0.000     0.000     0.000        0     0.000
     2618     0.000     0.000     0.000     0.000     0.000        0     0.000
     2619     0.000     0.000     0.000     0.000     0.000        0     0.000
     2620     0.000     0.000     0.000     0.000     0.000        0     0.000
     2621     0.000     0.000     0.000     0.000     0.000        0     0.000
     2622     0.000     0.000     0.000     0.000     0.000        0     0.000
     2623     0.000     0.000     0.000     0.000     0.000        0     0.000
     2624     0.000     0.000     0.000     0.000     0.000        0     0.000
     2625     0.000     0.000     0.000     0.000     0.000        0     0.000
     2626     0.000     0.000     0.000     0.000     0.000        0     0.000
     2627     0.000     0.000     0.000     0.000     0.000        0     0.000
     2628     0.000     0.000     0.000     0.000     0.000        0     0.000
     2629     0.000     0.000     0.000     0.000     0.000        0     0.000
     2630     0.269     0.117     0.703     1.867     0.336       60     0.385
     2631     0.276     0.236     0.704     1.850     0.325      428     0.144
     2632     0.273     0.357     0.703     1.856     0.330      296     0.173
     2633     0.265     0.485     0.702     1.913     0.350       26     0.585
     2634     0.000     0.000     0.000     0.000     0.000        0     0.000
     2635     0.000     0.000     0.000     0.000     0.000        0     0.000
     2636     0.000     0.000     0.000     0.000     0.000        0     0.000
     2637     0.000     0.000     0.000     0.000     0.000        0     0.000
     2638     0.000     0.000     0.000     0.000     0.000        0     0.000
     2639     0.000     0.000     0.000     0.000     0.000        0     0.000
     2640     0.000     0.000     0.000     0.000     0.000        0     0.000
     2641     0.303     0.225     0.708     1.964     0.314       29     0.554
     2642     0.302     0.310     0.706     1.981     0.317        5     1.333
     2643     0.000     0.000     0.000     0.000     0.000        0     0.000
     2644     0.000     0.000     0.000     0.000     0.000        0     0.000
     2645     0.000     0.000     0.000     0.000     0.000        0     0.000
     2646     0.000     0.000     0.000     0.000     0.000        0     0.000
     2647     0.000     0.000     0.000     0.000     0.000        0     0.000
     2648     0.000     0.000     0.000     0.000     0.000        0     0.000
     2649     0.000     0.000     0.000     0.000     0.000        0     0.000
     2650     0.000     0.000     0.000     0.000     0.000        0     0.000
     2651     0.000     0.000     0.000     0.000     0.000        0     0.000
     2652     0.000     0.000     0.000     0.000     0.000        0     0.000
     2653     0.000     0.000     0.000     0.000     0.000        0     0.000
     2654     0.000     0.000     0.000     0.000     0.000        0     0.000
     2655     0.000     0.000     0.000     0.000     0.000        0     0.000
     2656     0.000     0.000     0.000     0.000     0.000        0     0.000
     2657     0.000     0.000     0.000     0.000     0.000        0     0.000
     2658     0.000     0.000     0.000     0.000     0.000        0     0.000
     2659     0.000     0.000     0.000     0.000     0.000        0     0.000
     2660     0.000     0.000     0.000     0.000     0.000        0     0.000
     2661     0.000     0.000     0.000     0.000     0.000        0     0.000
     2662     0.000     0.000     0.000     0.000     0.000        0     0.000
     2663     0.000     0.000     0.000     0.000     0.000        0     0.000
     2664     0.000     0.000     0.000     0.000     0.000        0     0.000
     2665     0.000     0.000     0.000     0.000     0.000        0     0.000
     2666     0.000     0.000     0.000     0.000     0.000        0     0.000
     2667     0.000     0.000     0.000     0.000     0.000        0     0.000
     2668     0.000     0.000     0.000     0.000     0.000        0     0.000
     2669     0.000     0.000     0.000     0.000     0.000        0     0.000
     2670     0.000     0.000     0.000     0.000     0.000        0     0.000
     2671     0.000     0.000     0.000     0.000     0.000        0     0.000
     2672     0.000     0.000     0.000     0.000     0.000        0     0.000
     2673     0.000     0.000     0.000     0.000     0.000        0     0.000
     2674     0.000     0.000     0.000     0.000     0.000        0     0.000
     2675     0.000     0.000     0.000     0.000     0.000        0     0.000
     2676     0.000     0.000     0.000     0.000     0.000        0     0.000
     2677     0.000     0.000     0.000     0.000     0.000        0     0.000
     2678     0.000     0.000     0.000     0.000     0.000        0     0.000
     2679     0.000     0.000     0.000     0.000     0.000        0     0.000
     2680     0.000     0.000     0.000     0.000     0.000        0     0.000
     2681     0.000     0.000     0.000     0.000     0.000        0     0.000
     2682     0.000     0.000     0.000     0.000     0.000        0     0.000
     2683     0.000     0.000     0.000     0.000     0.000        0     0.000
     2684     0.000     0.000     0.000     0.000     0.000        0     0.000
     2685     0.000     0.000     0.000     0.000     0.000        0     0.000
     2686     0.000     0.000     0.000     0.000     0.000        0     0.000
     2687     0.000     0.000     0.000     0.000     0.000        0     0.000
     2688     0.000     0.000     0.000     0.000     0.000        0     0.000
     2689     0.000     0.000     0.000     0.000     0.000        0     0.000
     2690     0.000     0.000     0.000     0.000     0.000        0     0.000
     2691     0.000     0.000     0.000     0.000     0.000        0     0.000
     2692     0.000     0.000     0.000     0.000     0.000        0     0.000
     2693     0.000     0.000     0.000     0.000     0.000        0     0.000
     2694     0.000     0.000     0.000     0.000     0.000        0     0.000
     2695     0.000     0.000     0.000     0.000     0.000        0     0.000
     2696     0.000     0.000     0.000     0.000     0.000        0     0.000
     2697     0.000     0.000     0.000     0.000     0.000        0     0.000
     2698     0.000     0.000     0.000     0.000     0.000        0     0.000
     2699     0.000     0.000     0.000     0.000     0.000        0     0.000
     2700     0.000     0.000     0.000     0.000     0.000        0     0.000
     2701     0.000     0.000     0.000     0.000     0.000        0     0.000
     2702     0.000     0.000     0.000     0.000     0.000        0     0.000
     2703     0.000     0.000     0.000     0.000     0.000        0     0.000
     2704     0.000     0.000     0.000     0.000     0.000        0     0.000
     2705     0.000     0.000     0.000     0.000     0.000        0     0.000
     2706     0.000     0.000     0.000     0.000     0.000        0     0.000
     2707     0.000     0.000     0.000     0.000     0.000        0     0.000
     2708     0.000     0.000     0.000     0.000     0.000        0     0.000
     2709     0.000     0.000     0.000     0.000     0.000        0     0.000
     2710     0.000     0.000     0.000     0.000     0.000        0     0.000
     2711     0.000     0.000     0.000     0.000     0.000        0     0.000
     2712     0.000     0.000     0.000     0.000     0.000        0     0.000
     2713     0.000     0.000     0.000     0.000     0.000        0     0.000
     2714     0.000     0.000     0.000     0.000     0.000        0     0.000
     2715     0.000     0.000     0.000     0.000     0.000        0     0.000
     2716     0.000     0.000     0.000     0.000     0.000        0     0.000
     2717     0.000     0.000     0.000     0.000     0.000        0     0.000
     2718     0.000     0.000     0.000     0.000     0.000        0     0.000
     2719     0.000     0.000     0.000     0.000     0.000        0     0.000
     2720     0.000     0.000     0.000     0.000     0.000        0     0.000
     2721     0.000     0.000     0.000     0.000     0.000        0     0.000
     2722     0.000     0.000     0.000     0.000     0.000        0     0.000
     2723     0.000     0.000     0.000     0.000     0.000        0     0.000
     2724     0.000     0.000     0.000     0.000     0.000        0     0.000
     2725     0.000     0.000     0.000     0.000     0.000        0     0.000
     2726     0.000     0.000     0.000     0.000     0.000        0     0.000
     2727     0.000     0.000     0.000     0.000     0.000        0     0.000
     2728     0.000     0.000     0.000     0.000     0.000        0     0.000
     2729     0.000     0.000     0.000     0.000     0.000        0     0.000
     2730     0.000     0.000     0.000     0.000     0.000        0     0.000
     2731     0.000     0.000     0.000     0.000     0.000        0     0.000
     2732     0.000     0.000     0.000     0.000     0.000        0     0.000
     2733     0.000     0.000     0.000     0.000     0.000        0     0.000
     2734     0.000     0.000     0.000     0.000     0.000        0     0.000
     2735     0.000     0.000     0.000     0.000     0.000        0     0.000
     2736     0.000     0.000     0.000     0.000     0.000        0     0.000
     2737     0.000     0.000     0.000     0.000     0.000        0     0.000
     2738     0.000     0.000     0.000     0.000     0.000        0     0.000
     2739     0.000     0.000     0.000     0.000     0.000        0     0.000
     2740     0.000     0.000     0.000     0.000     0.000        0     0.000
     2741     0.000     0.000     0.000     0.000     0.000        0     0.000
     2742     0.000     0.000     0.000     0.000     0.000        0     0.000
     2743     0.000     0.000     0.000     0.000     0.000        0     0.000
     2744     0.000     0.000     0.000     0.000     0.000        0     0.000
     2745     0.000     0.000     0.000     0.000     0.000        0     0.000
     2746     0.000     0.000     0.000     0.000     0.000        0     0.000
     2747     0.000     0.000     0.000     0.000     0.000        0     0.000
     2748     0.000     0.000     0.000     0.000     0.000        0     0.000
     2749     0.000     0.000     0.000     0.000     0.000        0     0.000
     2750     0.000     0.000     0.000     0.000     0.000        0     0.000
     2751     0.000     0.000     0.000     0.000     0.000        0     0.000
     2752     0.000     0.000     0.000     0.000     0.000        0     0.000
     2753     0.000     0.000     0.000     0.000     0.000        0     0.000
     2754     0.000     0.000     0.000     0.000     0.000        0     0.000
     2755     0.000     0.000     0.000     0.000     0.000        0     0.000
     2756     0.000     0.000     0.000     0.000     0.000        0     0.000
     2757     0.000     0.000     0.000     0.000     0.000        0     0.000
     2758     0.000     0.000     0.000     0.000     0.000        0     0.000
     2759     0.000     0.000     0.000     0.000     0.000        0     0.000
     2760     0.000     0.000     0.000     0.000     0.000        0     0.000
     2761     0.000     0.000     0.000     0.000     0.000        0     0.000
     2762     0.000     0.000     0.000     0.000     0.000        0     0.000
     2763     0.000     0.000     0.000     0.000     0.000        0     0.000
     2764     0.000     0.000     0.000     0.000     0.000        0     0.000
     2765     0.000     0.000     0.000     0.000     0.000        0     0.000
     2766     0.000     0.000     0.000     0.000     0.000        0     0.000
     2767     0.000     0.000     0.000     0.000     0.000        0     0.000
     2768     0.000     0.000     0.000     0.000     0.000        0     0.000
     2769     0.000     0.000     0.000     0.000     0.000        0     0.000
     2770     0.000     0.000     0.000     0.000     0.000        0     0.000
     2771     0.000     0.000     0.000     0.000     0.000        0     0.000
     2772     0.000     0.000     0.000     0.000     0.000        0     0.000
     2773     0.000     0.000     0.000     0.000     0.000        0     0.000
     2774     0.000     0.000     0.000     0.000     0.000        0     0.000
     2775     0.000     0.000     0.000     0.000     0.000        0     0.000
     2776     0.000     0.000     0.000     0.000     0.000        0     0.000
     2777     0.000     0.000     0.000     0.000     0.000        0     0.000
     2778     0.000     0.000     0.000     0.000     0.000        0     0.000
     2779     0.000     0.000     0.000     0.000     0.000        0     0.000
     2780     0.000     0.000     0.000     0.000     0.000        0     0.000
     2781     0.000     0.000     0.000     0.000     0.000        0     0.000
     2782     0.000     0.000     0.000     0.000     0.000        0     0.000
     2783     0.000     0.000     0.000     0.000     0.000        0     0.000
     2784     0.000     0.000     0.000     0.000     0.000        0     0.000
     2785     0.000     0.000     0.000     0.000     0.000        0     0.000
     2786     0.000     0.000     0.000     0.000     0.000        0     0.000
     2787     0.000     0.000     0.000     0.000     0.000        0     0.000
     2788     0.000     0.000     0.000     0.000     0.000        0     0.000
     2789     0.000     0.000     0.000     0.000     0.000        0     0.000
     2790     0.000     0.000     0.000     0.000     0.000        0     0.000
     2791     0.000     0.000     0.000     0.000     0.000        0     0.000
     2792     0.000     0.000     0.000     0.000     0.000        0     0.000
     2793     0.000     0.000     0.000     0.000     0.000        0     0.000
     2794     0.000     0.000     0.000     0.000     0.000        0     0.000
     2795     0.000     0.000     0.000     0.000     0.000        0     0.000
     2796     0.000     0.000     0.000     0.000     0.000        0     0.000
     2797     0.000     0.000     0.000     0.000     0.000        0     0.000
     2798     0.000     0.000     0.000     0.000     0.000        0     0.000
     2799     0.000     0.000     0.000     0.000     0.000        0     0.000
     3000     0.118     0.127     0.127     2.033     0.835      763     0.108
     3001     0.118     0.229     0.142     2.034     0.836     6052     0.038
     3002     0.118     0.354     0.167     2.035     0.836     2984     0.055
     3003     0.118     0.482     0.187     2.037     0.836      268     0.182
     3004     0.000     0.000     0.000     0.000     0.000        0     0.000
     3005     0.000     0.000     0.000     0.000     0.000        0     0.000
     3006     0.000     0.000     0.000     0.000     0.000        0     0.000
     3007     0.000     0.000     0.000     0.000     0.000        0     0.000
     3008     0.000     0.000     0.000     0.000     0.000        0     0.000
     3009     0.000     0.000     0.000     0.000     0.000        0     0.000
     3010     0.157     0.111     0.139     2.306     0.714    98228     0.010
     3011     0.152     0.224     0.146     2.348     0.751   288160     0.006
     3012     0.152     0.355     0.167     2.366     0.759   120726     0.009
     3013     0.151     0.481     0.187     2.411     0.776    10174     0.030
     3014     0.000     0.000     0.000     0.000     0.000        0     0.000
     3015     0.000     0.000     0.000     0.000     0.000        0     0.000
     3016     0.000     0.000     0.000     0.000     0.000        0     0.000
     3017     0.000     0.000     0.000     0.000     0.000        0     0.000
     3018     0.000     0.000     0.000     0.000     0.000        0     0.000
     3019     0.000     0.000     0.000     0.000     0.000        0     0.000
     3020     0.207     0.092     0.147     2.469     0.581   116342     0.009
     3021     0.205     0.221     0.148     2.516     0.600   154860     0.008
     3022     0.203     0.352     0.171     2.565     0.615    55238     0.013
     3023     0.198     0.475     0.189     2.736     0.671     2735     0.057
     3024     0.000     0.000     0.000     0.000     0.000        0     0.000
     3025     0.000     0.000     0.000     0.000     0.000        0     0.000
     3026     0.000     0.000     0.000     0.000     0.000        0     0.000
     3027     0.000     0.000     0.000     0.000     0.000        0     0.000
     3028     0.000     0.000     0.000     0.000     0.000        0     0.000
     3029     0.000     0.000     0.000     0.000     0.000        0     0.000
     3030     0.266     0.083     0.150     2.509     0.459    55761     0.013
     3031     0.266     0.219     0.150     2.503     0.457    63073     0.012
     3032     0.264     0.343     0.176     2.582     0.475    15937     0.024
     3033     0.256     0.466     0.194     2.866     0.543      195     0.213
     3034     0.000     0.000     0.000     0.000     0.000        0     0.000
     3035     0.000     0.000     0.000     0.000     0.000        0     0.000
     3036     0.000     0.000     0.000     0.000     0.000        0     0.000
     3037     0.000     0.000     0.000     0.000     0.000        0     0.000
     3038     0.000     0.000     0.000     0.000     0.000        0     0.000
     3039     0.000     0.000     0.000     0.000     0.000        0     0.000
     3040     0.323     0.090     0.152     2.585     0.388    20337     0.021
     3041     0.324     0.217     0.153     2.568     0.385    26062     0.018
     3042     0.324     0.336     0.180     2.634     0.394     5176     0.041
     3043     0.306     0.453     0.195     2.909     0.461        3     1.721
     3044     0.000     0.000     0.000     0.000     0.000        0     0.000
     3045     0.000     0.000     0.000     0.000     0.000        0     0.000
     3046     0.000     0.000     0.000     0.000     0.000        0     0.000
     3047     0.000     0.000     0.000     0.000     0.000        0     0.000
     3048     0.000     0.000     0.000     0.000     0.000        0     0.000
     3049     0.000     0.000     0.000     0.000     0.000        0     0.000
     3050     0.374     0.096     0.153     2.823     0.366     2769     0.057
     3051     0.374     0.217     0.153     2.820     0.365     3818     0.048
     3052     0.374     0.335     0.182     2.824     0.366      787     0.106
     3053     0.000     0.000     0.000     0.000     0.000        0     0.000
     3054     0.000     0.000     0.000     0.000     0.000        0     0.000
     3055     0.000     0.000     0.000     0.000     0.000        0     0.000
     3056     0.000     0.000     0.000     0.000     0.000        0     0.000
     3057     0.000     0.000     0.000     0.000     0.000        0     0.000
     3058     0.000     0.000     0.000     0.000     0.000        0     0.000
     3059     0.000     0.000     0.000     0.000     0.000        0     0.000
     3060     0.000     0.000     0.000     0.000     0.000        0     0.000
     3061     0.000     0.000     0.000     0.000     0.000        0     0.000
     3062     0.000     0.000     0.000     0.000     0.000        0     0.000
     3063     0.000     0.000     0.000     0.000     0.000        0     0.000
     3064     0.000     0.000     0.000     0.000     0.000        0     0.000
     3065     0.000     0.000     0.000     0.000     0.000        0     0.000
     3066     0.000     0.000     0.000     0.000     0.000        0     0.000
     3067     0.000     0.000     0.000     0.000     0.000        0     0.000
     3068     0.000     0.000     0.000     0.000     0.000        0     0.000
     3069     0.000     0.000     0.000     0.000     0.000        0     0.000
     3070     0.000     0.000     0.000     0.000     0.000        0     0.000
     3071     0.000     0.000     0.000     0.000     0.000        0     0.000
     3072     0.000     0.000     0.000     0.000     0.000        0     0.000
     3073     0.000     0.000     0.000     0.000     0.000        0     0.000
     3074     0.000     0.000     0.000     0.000     0.000        0     0.000
     3075     0.000     0.000     0.000     0.000     0.000        0     0.000
     3076     0.000     0.000     0.000     0.000     0.000        0     0.000
